,freight_demand_scenario,energy_system_scenario,region,year,energy_price,technology,energy_price_unit
10410,decrease_agricultural_production,50%_reduction_2050,california,2035,0.12983897736429956,catenary,$/kWh
10411,decrease_agricultural_production,net_zero_2050,california,2035,0.13999512125672955,catenary,$/kWh
10418,decrease_agricultural_production,business_as_usual,california,2035,0.1299296984334501,catenary,$/kWh
10464,decrease_agricultural_production,50%_reduction_2050,california,2040,0.13166876976061598,catenary,$/kWh
10465,decrease_agricultural_production,net_zero_2050,california,2040,0.14591061143951553,catenary,$/kWh
10472,decrease_agricultural_production,business_as_usual,california,2040,0.13604877127385342,catenary,$/kWh
10518,decrease_agricultural_production,50%_reduction_2050,california,2045,0.1358662342764423,catenary,$/kWh
10519,decrease_agricultural_production,net_zero_2050,california,2045,0.15043765792819408,catenary,$/kWh
10526,decrease_agricultural_production,business_as_usual,california,2045,0.13850127845045823,catenary,$/kWh
10572,decrease_agricultural_production,50%_reduction_2050,california,2050,0.1443306162451184,catenary,$/kWh
10573,decrease_agricultural_production,net_zero_2050,california,2050,0.15339368969198836,catenary,$/kWh
10580,decrease_agricultural_production,business_as_usual,california,2050,0.14301241406860804,catenary,$/kWh
10680,decrease_agricultural_production,50%_reduction_2050,central,2025,0.06702086789101212,catenary,$/kWh
10681,decrease_agricultural_production,net_zero_2050,central,2025,0.07307300948213846,catenary,$/kWh
10688,decrease_agricultural_production,business_as_usual,central,2025,0.06522711999099708,catenary,$/kWh
10734,decrease_agricultural_production,50%_reduction_2050,central,2030,0.0697129510377521,catenary,$/kWh
10735,decrease_agricultural_production,net_zero_2050,central,2030,0.07094637477483809,catenary,$/kWh
10742,decrease_agricultural_production,business_as_usual,central,2030,0.05857813506310839,catenary,$/kWh
10788,decrease_agricultural_production,50%_reduction_2050,central,2035,0.0608386364908447,catenary,$/kWh
10789,decrease_agricultural_production,net_zero_2050,central,2035,0.06850661677961274,catenary,$/kWh
10796,decrease_agricultural_production,business_as_usual,central,2035,0.05973718717576984,catenary,$/kWh
10842,decrease_agricultural_production,50%_reduction_2050,central,2040,0.06422559981830381,catenary,$/kWh
10843,decrease_agricultural_production,net_zero_2050,central,2040,0.06800218372614998,catenary,$/kWh
10850,decrease_agricultural_production,business_as_usual,central,2040,0.0671362176308586,catenary,$/kWh
10896,decrease_agricultural_production,50%_reduction_2050,central,2045,0.05835984435525151,catenary,$/kWh
10897,decrease_agricultural_production,net_zero_2050,central,2045,0.06910208052812031,catenary,$/kWh
10904,decrease_agricultural_production,business_as_usual,central,2045,0.0644993674734338,catenary,$/kWh
10950,decrease_agricultural_production,50%_reduction_2050,central,2050,0.06391202412759413,catenary,$/kWh
10951,decrease_agricultural_production,net_zero_2050,central,2050,0.06522649013573403,catenary,$/kWh
10958,decrease_agricultural_production,business_as_usual,central,2050,0.06534820290862392,catenary,$/kWh
11058,decrease_agricultural_production,50%_reduction_2050,middle_atlantic,2025,0.07197260682949368,catenary,$/kWh
11059,decrease_agricultural_production,net_zero_2050,middle_atlantic,2025,0.07631398493996165,catenary,$/kWh
11066,decrease_agricultural_production,business_as_usual,middle_atlantic,2025,0.07010079625469089,catenary,$/kWh
11112,decrease_agricultural_production,50%_reduction_2050,middle_atlantic,2030,0.07539152797463315,catenary,$/kWh
11113,decrease_agricultural_production,net_zero_2050,middle_atlantic,2030,0.07925098781923955,catenary,$/kWh
11120,decrease_agricultural_production,business_as_usual,middle_atlantic,2030,0.07429166930060083,catenary,$/kWh
11166,decrease_agricultural_production,50%_reduction_2050,middle_atlantic,2035,0.07840742034340394,catenary,$/kWh
11167,decrease_agricultural_production,net_zero_2050,middle_atlantic,2035,0.07382069556347243,catenary,$/kWh
11174,decrease_agricultural_production,business_as_usual,middle_atlantic,2035,0.07576981272646977,catenary,$/kWh
11220,decrease_agricultural_production,50%_reduction_2050,middle_atlantic,2040,0.07760768483444987,catenary,$/kWh
11221,decrease_agricultural_production,net_zero_2050,middle_atlantic,2040,0.06823460934510005,catenary,$/kWh
11228,decrease_agricultural_production,business_as_usual,middle_atlantic,2040,0.07651244188915751,catenary,$/kWh
11274,decrease_agricultural_production,50%_reduction_2050,middle_atlantic,2045,0.07481903800151324,catenary,$/kWh
11275,decrease_agricultural_production,net_zero_2050,middle_atlantic,2045,0.06299261729009413,catenary,$/kWh
11282,decrease_agricultural_production,business_as_usual,middle_atlantic,2045,0.07820833843500069,catenary,$/kWh
11328,decrease_agricultural_production,50%_reduction_2050,middle_atlantic,2050,0.07174700837449632,catenary,$/kWh
11329,decrease_agricultural_production,net_zero_2050,middle_atlantic,2050,0.0619201063995389,catenary,$/kWh
11336,decrease_agricultural_production,business_as_usual,middle_atlantic,2050,0.07823311371200481,catenary,$/kWh
11436,decrease_agricultural_production,50%_reduction_2050,north_east,2025,0.15011028680576077,catenary,$/kWh
11437,decrease_agricultural_production,net_zero_2050,north_east,2025,0.1569014562685342,catenary,$/kWh
11444,decrease_agricultural_production,business_as_usual,north_east,2025,0.15043761652607843,catenary,$/kWh
11490,decrease_agricultural_production,50%_reduction_2050,north_east,2030,0.15526826487668088,catenary,$/kWh
11491,decrease_agricultural_production,net_zero_2050,north_east,2030,0.16333692653830098,catenary,$/kWh
11498,decrease_agricultural_production,business_as_usual,north_east,2030,0.155286875455861,catenary,$/kWh
11544,decrease_agricultural_production,50%_reduction_2050,north_east,2035,0.16245478430512988,catenary,$/kWh
11545,decrease_agricultural_production,net_zero_2050,north_east,2035,0.16243341591066796,catenary,$/kWh
11552,decrease_agricultural_production,business_as_usual,north_east,2035,0.1624063235888533,catenary,$/kWh
11598,decrease_agricultural_production,50%_reduction_2050,north_east,2040,0.16627294462123252,catenary,$/kWh
11599,decrease_agricultural_production,net_zero_2050,north_east,2040,0.16058046529193631,catenary,$/kWh
11606,decrease_agricultural_production,business_as_usual,north_east,2040,0.16464969844858232,catenary,$/kWh
11652,decrease_agricultural_production,50%_reduction_2050,north_east,2045,0.16428547335072838,catenary,$/kWh
11653,decrease_agricultural_production,net_zero_2050,north_east,2045,0.15463065287920388,catenary,$/kWh
11660,decrease_agricultural_production,business_as_usual,north_east,2045,0.1658935626929405,catenary,$/kWh
11706,decrease_agricultural_production,50%_reduction_2050,north_east,2050,0.1633691656934688,catenary,$/kWh
11707,decrease_agricultural_production,net_zero_2050,north_east,2050,0.1496808577872903,catenary,$/kWh
11714,decrease_agricultural_production,business_as_usual,north_east,2050,0.16496485037398748,catenary,$/kWh
11814,decrease_agricultural_production,50%_reduction_2050,north_west,2025,0.07213081821689894,catenary,$/kWh
11815,decrease_agricultural_production,net_zero_2050,north_west,2025,0.07779636285281093,catenary,$/kWh
11822,decrease_agricultural_production,business_as_usual,north_west,2025,0.06761844550942887,catenary,$/kWh
11868,decrease_agricultural_production,50%_reduction_2050,north_west,2030,0.07521201074175446,catenary,$/kWh
11869,decrease_agricultural_production,net_zero_2050,north_west,2030,0.08096421301637825,catenary,$/kWh
11876,decrease_agricultural_production,business_as_usual,north_west,2030,0.07781967774506965,catenary,$/kWh
11922,decrease_agricultural_production,50%_reduction_2050,north_west,2035,0.07804717969989695,catenary,$/kWh
11923,decrease_agricultural_production,net_zero_2050,north_west,2035,0.07447310191290929,catenary,$/kWh
11930,decrease_agricultural_production,business_as_usual,north_west,2035,0.08007182286429716,catenary,$/kWh
11976,decrease_agricultural_production,50%_reduction_2050,north_west,2040,0.07835510828992036,catenary,$/kWh
11977,decrease_agricultural_production,net_zero_2050,north_west,2040,0.07371704074834018,catenary,$/kWh
11984,decrease_agricultural_production,business_as_usual,north_west,2040,0.08195163676057458,catenary,$/kWh
12030,decrease_agricultural_production,50%_reduction_2050,north_west,2045,0.07126156157014842,catenary,$/kWh
12031,decrease_agricultural_production,net_zero_2050,north_west,2045,0.08123608193604621,catenary,$/kWh
12038,decrease_agricultural_production,business_as_usual,north_west,2045,0.08253553691410791,catenary,$/kWh
12084,decrease_agricultural_production,50%_reduction_2050,north_west,2050,0.07382721913002115,catenary,$/kWh
12085,decrease_agricultural_production,net_zero_2050,north_west,2050,0.07654495748312083,catenary,$/kWh
12092,decrease_agricultural_production,business_as_usual,north_west,2050,0.08349809802015681,catenary,$/kWh
12192,decrease_agricultural_production,50%_reduction_2050,north_central,2025,0.0724246099732194,catenary,$/kWh
12193,decrease_agricultural_production,net_zero_2050,north_central,2025,0.07347184915931208,catenary,$/kWh
12200,decrease_agricultural_production,business_as_usual,north_central,2025,0.06178702978951872,catenary,$/kWh
12246,decrease_agricultural_production,50%_reduction_2050,north_central,2030,0.06518826018433208,catenary,$/kWh
12247,decrease_agricultural_production,net_zero_2050,north_central,2030,0.07070432109747521,catenary,$/kWh
12254,decrease_agricultural_production,business_as_usual,north_central,2030,0.06356010401931211,catenary,$/kWh
12300,decrease_agricultural_production,50%_reduction_2050,north_central,2035,0.06432346988586861,catenary,$/kWh
12301,decrease_agricultural_production,net_zero_2050,north_central,2035,0.07176676239998246,catenary,$/kWh
12308,decrease_agricultural_production,business_as_usual,north_central,2035,0.06477222322100254,catenary,$/kWh
12354,decrease_agricultural_production,50%_reduction_2050,north_central,2040,0.06820200299280157,catenary,$/kWh
12355,decrease_agricultural_production,net_zero_2050,north_central,2040,0.06250946597118952,catenary,$/kWh
12362,decrease_agricultural_production,business_as_usual,north_central,2040,0.06644871047345095,catenary,$/kWh
12408,decrease_agricultural_production,50%_reduction_2050,north_central,2045,0.06365075639698037,catenary,$/kWh
12409,decrease_agricultural_production,net_zero_2050,north_central,2045,0.05705592820384917,catenary,$/kWh
12416,decrease_agricultural_production,business_as_usual,north_central,2045,0.06801934743843174,catenary,$/kWh
12462,decrease_agricultural_production,50%_reduction_2050,north_central,2050,0.07199204893746146,catenary,$/kWh
12463,decrease_agricultural_production,net_zero_2050,north_central,2050,0.05498759945395694,catenary,$/kWh
12470,decrease_agricultural_production,business_as_usual,north_central,2050,0.0745523564124678,catenary,$/kWh
12570,decrease_agricultural_production,50%_reduction_2050,south_east,2025,0.06491810126396713,catenary,$/kWh
12571,decrease_agricultural_production,net_zero_2050,south_east,2025,0.06932492292480925,catenary,$/kWh
12578,decrease_agricultural_production,business_as_usual,south_east,2025,0.06303587824317876,catenary,$/kWh
12624,decrease_agricultural_production,50%_reduction_2050,south_east,2030,0.06932073369024815,catenary,$/kWh
12625,decrease_agricultural_production,net_zero_2050,south_east,2030,0.06872426736175435,catenary,$/kWh
12632,decrease_agricultural_production,business_as_usual,south_east,2030,0.06710824780835604,catenary,$/kWh
12678,decrease_agricultural_production,50%_reduction_2050,south_east,2035,0.07230734046190837,catenary,$/kWh
12679,decrease_agricultural_production,net_zero_2050,south_east,2035,0.06705796650256743,catenary,$/kWh
12686,decrease_agricultural_production,business_as_usual,south_east,2035,0.06925019097061827,catenary,$/kWh
12732,decrease_agricultural_production,50%_reduction_2050,south_east,2040,0.07230789299153402,catenary,$/kWh
12733,decrease_agricultural_production,net_zero_2050,south_east,2040,0.06934366218881455,catenary,$/kWh
12740,decrease_agricultural_production,business_as_usual,south_east,2040,0.07029947042304267,catenary,$/kWh
12786,decrease_agricultural_production,50%_reduction_2050,south_east,2045,0.0642317016255686,catenary,$/kWh
12787,decrease_agricultural_production,net_zero_2050,south_east,2045,0.07050737105310044,catenary,$/kWh
12794,decrease_agricultural_production,business_as_usual,south_east,2045,0.07094501068309278,catenary,$/kWh
12840,decrease_agricultural_production,50%_reduction_2050,south_east,2050,0.07154538576740709,catenary,$/kWh
12841,decrease_agricultural_production,net_zero_2050,south_east,2050,0.07064385712280728,catenary,$/kWh
12848,decrease_agricultural_production,business_as_usual,south_east,2050,0.07306904899640176,catenary,$/kWh
12948,decrease_agricultural_production,50%_reduction_2050,south_west,2025,0.07220045355264502,catenary,$/kWh
12949,decrease_agricultural_production,net_zero_2050,south_west,2025,0.07445141484759546,catenary,$/kWh
12956,decrease_agricultural_production,business_as_usual,south_west,2025,0.07389916337569957,catenary,$/kWh
13002,decrease_agricultural_production,50%_reduction_2050,south_west,2030,0.07376620636488009,catenary,$/kWh
13003,decrease_agricultural_production,net_zero_2050,south_west,2030,0.07683115298588794,catenary,$/kWh
13010,decrease_agricultural_production,business_as_usual,south_west,2030,0.07672720873392584,catenary,$/kWh
13056,decrease_agricultural_production,50%_reduction_2050,south_west,2035,0.07532957002715682,catenary,$/kWh
13057,decrease_agricultural_production,net_zero_2050,south_west,2035,0.06165745270323786,catenary,$/kWh
13064,decrease_agricultural_production,business_as_usual,south_west,2035,0.0783460190281417,catenary,$/kWh
13110,decrease_agricultural_production,50%_reduction_2050,south_west,2040,0.0707660048078905,catenary,$/kWh
13111,decrease_agricultural_production,net_zero_2050,south_west,2040,0.05680024609627772,catenary,$/kWh
13118,decrease_agricultural_production,business_as_usual,south_west,2040,0.07886965122791834,catenary,$/kWh
13164,decrease_agricultural_production,50%_reduction_2050,south_west,2045,0.06533077381503677,catenary,$/kWh
13165,decrease_agricultural_production,net_zero_2050,south_west,2045,0.05792536216739586,catenary,$/kWh
13172,decrease_agricultural_production,business_as_usual,south_west,2045,0.07670700071907649,catenary,$/kWh
13218,decrease_agricultural_production,50%_reduction_2050,south_west,2050,0.05806434353467911,catenary,$/kWh
13219,decrease_agricultural_production,net_zero_2050,south_west,2050,0.05806434353467911,catenary,$/kWh
13226,decrease_agricultural_production,business_as_usual,south_west,2050,0.0736837096147704,catenary,$/kWh
13326,decrease_agricultural_production,50%_reduction_2050,texas,2025,0.06579425671625269,catenary,$/kWh
13327,decrease_agricultural_production,net_zero_2050,texas,2025,0.06665183651298301,catenary,$/kWh
13334,decrease_agricultural_production,business_as_usual,texas,2025,0.06236381167235057,catenary,$/kWh
13380,decrease_agricultural_production,50%_reduction_2050,texas,2030,0.06588072968855865,catenary,$/kWh
13381,decrease_agricultural_production,net_zero_2050,texas,2030,0.06575417676747686,catenary,$/kWh
13388,decrease_agricultural_production,business_as_usual,texas,2030,0.06564597042488217,catenary,$/kWh
13434,decrease_agricultural_production,50%_reduction_2050,texas,2035,0.06516671330138309,catenary,$/kWh
13435,decrease_agricultural_production,net_zero_2050,texas,2035,0.061496518030076344,catenary,$/kWh
13442,decrease_agricultural_production,business_as_usual,texas,2035,0.06544691035626023,catenary,$/kWh
13488,decrease_agricultural_production,50%_reduction_2050,texas,2040,0.06183721979493737,catenary,$/kWh
13489,decrease_agricultural_production,net_zero_2050,texas,2040,0.0612086908879468,catenary,$/kWh
13496,decrease_agricultural_production,business_as_usual,texas,2040,0.06614745334364878,catenary,$/kWh
13542,decrease_agricultural_production,50%_reduction_2050,texas,2045,0.0531426664534087,catenary,$/kWh
13543,decrease_agricultural_production,net_zero_2050,texas,2045,0.0595354858155186,catenary,$/kWh
13550,decrease_agricultural_production,business_as_usual,texas,2045,0.06386177219208201,catenary,$/kWh
13596,decrease_agricultural_production,50%_reduction_2050,texas,2050,0.05796277438514105,catenary,$/kWh
13597,decrease_agricultural_production,net_zero_2050,texas,2050,0.059565481900202145,catenary,$/kWh
13604,decrease_agricultural_production,business_as_usual,texas,2050,0.06254302350545268,catenary,$/kWh
631,increase_maritime,50%_reduction_2050,california,2025,4.772920388254652,biodiesel,$/Gallon
632,increase_maritime,50%_reduction_2050,california,2030,3.740360713514259,biodiesel,$/Gallon
633,increase_maritime,50%_reduction_2050,california,2035,2.9303115012610093,biodiesel,$/Gallon
634,increase_maritime,50%_reduction_2050,california,2040,2.296037528301648,biodiesel,$/Gallon
635,increase_maritime,50%_reduction_2050,california,2045,1.7990149034361336,biodiesel,$/Gallon
636,increase_maritime,50%_reduction_2050,california,2050,1.4095596251977167,biodiesel,$/Gallon
638,increase_maritime,50%_reduction_2050,central,2025,6.544378166959326,biodiesel,$/Gallon
639,increase_maritime,50%_reduction_2050,central,2030,4.7738559240854,biodiesel,$/Gallon
640,increase_maritime,50%_reduction_2050,central,2035,4.064900876767099,biodiesel,$/Gallon
641,increase_maritime,50%_reduction_2050,central,2040,3.2186700692262247,biodiesel,$/Gallon
642,increase_maritime,50%_reduction_2050,central,2045,2.639085993361123,biodiesel,$/Gallon
643,increase_maritime,50%_reduction_2050,central,2050,2.147778334786218,biodiesel,$/Gallon
645,increase_maritime,50%_reduction_2050,middle_atlantic,2025,7.700463150390757,biodiesel,$/Gallon
646,increase_maritime,50%_reduction_2050,middle_atlantic,2030,5.742970279277992,biodiesel,$/Gallon
647,increase_maritime,50%_reduction_2050,middle_atlantic,2035,4.694229344694721,biodiesel,$/Gallon
648,increase_maritime,50%_reduction_2050,middle_atlantic,2040,3.7254142487030135,biodiesel,$/Gallon
649,increase_maritime,50%_reduction_2050,middle_atlantic,2045,3.2789776681129568,biodiesel,$/Gallon
650,increase_maritime,50%_reduction_2050,middle_atlantic,2050,2.832653351089204,biodiesel,$/Gallon
652,increase_maritime,50%_reduction_2050,north_east,2025,7.258484527823705,biodiesel,$/Gallon
653,increase_maritime,50%_reduction_2050,north_east,2030,5.363275456735172,biodiesel,$/Gallon
654,increase_maritime,50%_reduction_2050,north_east,2035,4.396734185071953,biodiesel,$/Gallon
655,increase_maritime,50%_reduction_2050,north_east,2040,3.4923195669695377,biodiesel,$/Gallon
656,increase_maritime,50%_reduction_2050,north_east,2045,3.0963474830408297,biodiesel,$/Gallon
657,increase_maritime,50%_reduction_2050,north_east,2050,2.6865928243710946,biodiesel,$/Gallon
659,increase_maritime,50%_reduction_2050,north_west,2025,4.7729186144474784,biodiesel,$/Gallon
660,increase_maritime,50%_reduction_2050,north_west,2030,3.739670650374799,biodiesel,$/Gallon
661,increase_maritime,50%_reduction_2050,north_west,2035,2.9301429639338745,biodiesel,$/Gallon
662,increase_maritime,50%_reduction_2050,north_west,2040,2.295854048021277,biodiesel,$/Gallon
663,increase_maritime,50%_reduction_2050,north_west,2045,1.798897160295105,biodiesel,$/Gallon
664,increase_maritime,50%_reduction_2050,north_west,2050,1.4095072551029233,biodiesel,$/Gallon
666,increase_maritime,50%_reduction_2050,north_central,2025,6.545141450154655,biodiesel,$/Gallon
667,increase_maritime,50%_reduction_2050,north_central,2030,4.773852848612357,biodiesel,$/Gallon
668,increase_maritime,50%_reduction_2050,north_central,2035,4.064901018764956,biodiesel,$/Gallon
669,increase_maritime,50%_reduction_2050,north_central,2040,3.2186701356700778,biodiesel,$/Gallon
670,increase_maritime,50%_reduction_2050,north_central,2045,2.639085988125609,biodiesel,$/Gallon
671,increase_maritime,50%_reduction_2050,north_central,2050,2.1477783469359517,biodiesel,$/Gallon
673,increase_maritime,50%_reduction_2050,south_east,2025,6.872421128513458,biodiesel,$/Gallon
674,increase_maritime,50%_reduction_2050,south_east,2030,5.058059146221049,biodiesel,$/Gallon
675,increase_maritime,50%_reduction_2050,south_east,2035,4.157370438738833,biodiesel,$/Gallon
676,increase_maritime,50%_reduction_2050,south_east,2040,3.3046675495516307,biodiesel,$/Gallon
677,increase_maritime,50%_reduction_2050,south_east,2045,2.9493059127176005,biodiesel,$/Gallon
678,increase_maritime,50%_reduction_2050,south_east,2050,2.5713883087198752,biodiesel,$/Gallon
680,increase_maritime,50%_reduction_2050,south_west,2025,4.772918882505446,biodiesel,$/Gallon
681,increase_maritime,50%_reduction_2050,south_west,2030,3.7396707714760793,biodiesel,$/Gallon
682,increase_maritime,50%_reduction_2050,south_west,2035,2.9301426458549096,biodiesel,$/Gallon
683,increase_maritime,50%_reduction_2050,south_west,2040,2.295854135818972,biodiesel,$/Gallon
684,increase_maritime,50%_reduction_2050,south_west,2045,1.7988970991190942,biodiesel,$/Gallon
685,increase_maritime,50%_reduction_2050,south_west,2050,1.4095072251494605,biodiesel,$/Gallon
687,increase_maritime,50%_reduction_2050,texas,2025,6.704405497519079,biodiesel,$/Gallon
688,increase_maritime,50%_reduction_2050,texas,2030,4.920432472231943,biodiesel,$/Gallon
689,increase_maritime,50%_reduction_2050,texas,2035,4.049325802005377,biodiesel,$/Gallon
690,increase_maritime,50%_reduction_2050,texas,2040,3.219908295460945,biodiesel,$/Gallon
691,increase_maritime,50%_reduction_2050,texas,2045,2.8828932708848454,biodiesel,$/Gallon
692,increase_maritime,50%_reduction_2050,texas,2050,2.519357004047212,biodiesel,$/Gallon
1765,increase_maritime,net_zero_2050,california,2025,4.7729467916785415,biodiesel,$/Gallon
1766,increase_maritime,net_zero_2050,california,2030,3.740231126268221,biodiesel,$/Gallon
1767,increase_maritime,net_zero_2050,california,2035,2.9303715975054883,biodiesel,$/Gallon
1768,increase_maritime,net_zero_2050,california,2040,2.2960731638421144,biodiesel,$/Gallon
1769,increase_maritime,net_zero_2050,california,2045,1.7990961477522158,biodiesel,$/Gallon
1770,increase_maritime,net_zero_2050,california,2050,1.4096617519191466,biodiesel,$/Gallon
1772,increase_maritime,net_zero_2050,central,2025,6.800086672369955,biodiesel,$/Gallon
1773,increase_maritime,net_zero_2050,central,2030,5.303818745645889,biodiesel,$/Gallon
1774,increase_maritime,net_zero_2050,central,2035,4.552163339808279,biodiesel,$/Gallon
1775,increase_maritime,net_zero_2050,central,2040,3.821690317314664,biodiesel,$/Gallon
1776,increase_maritime,net_zero_2050,central,2045,3.2968272805823324,biodiesel,$/Gallon
1777,increase_maritime,net_zero_2050,central,2050,2.6581710418021043,biodiesel,$/Gallon
1779,increase_maritime,net_zero_2050,middle_atlantic,2025,8.002190956294234,biodiesel,$/Gallon
1780,increase_maritime,net_zero_2050,middle_atlantic,2030,6.286526061469815,biodiesel,$/Gallon
1781,increase_maritime,net_zero_2050,middle_atlantic,2035,6.238051749954258,biodiesel,$/Gallon
1782,increase_maritime,net_zero_2050,middle_atlantic,2040,5.635997326765153,biodiesel,$/Gallon
1783,increase_maritime,net_zero_2050,middle_atlantic,2045,5.362938464374423,biodiesel,$/Gallon
1784,increase_maritime,net_zero_2050,middle_atlantic,2050,4.449761188131655,biodiesel,$/Gallon
1786,increase_maritime,net_zero_2050,north_east,2025,7.560213596053665,biodiesel,$/Gallon
1787,increase_maritime,net_zero_2050,north_east,2030,5.9068323425315725,biodiesel,$/Gallon
1788,increase_maritime,net_zero_2050,north_east,2035,5.940557571235829,biodiesel,$/Gallon
1789,increase_maritime,net_zero_2050,north_east,2040,5.402903920424487,biodiesel,$/Gallon
1790,increase_maritime,net_zero_2050,north_east,2045,5.180308862083089,biodiesel,$/Gallon
1791,increase_maritime,net_zero_2050,north_east,2050,4.303701059333947,biodiesel,$/Gallon
1793,increase_maritime,net_zero_2050,north_west,2025,4.772944024798353,biodiesel,$/Gallon
1794,increase_maritime,net_zero_2050,north_west,2030,3.739722017970848,biodiesel,$/Gallon
1795,increase_maritime,net_zero_2050,north_west,2035,2.9302907187334357,biodiesel,$/Gallon
1796,increase_maritime,net_zero_2050,north_west,2040,2.296037821841328,biodiesel,$/Gallon
1797,increase_maritime,net_zero_2050,north_west,2045,1.7990956347366835,biodiesel,$/Gallon
1798,increase_maritime,net_zero_2050,north_west,2050,1.4096618444795317,biodiesel,$/Gallon
1800,increase_maritime,net_zero_2050,north_central,2025,6.800086785822151,biodiesel,$/Gallon
1801,increase_maritime,net_zero_2050,north_central,2030,5.303818765635073,biodiesel,$/Gallon
1802,increase_maritime,net_zero_2050,north_central,2035,4.552163475641524,biodiesel,$/Gallon
1803,increase_maritime,net_zero_2050,north_central,2040,3.821690261159376,biodiesel,$/Gallon
1804,increase_maritime,net_zero_2050,north_central,2045,3.296827303832684,biodiesel,$/Gallon
1805,increase_maritime,net_zero_2050,north_central,2050,2.658171100945848,biodiesel,$/Gallon
1807,increase_maritime,net_zero_2050,south_east,2025,7.174149061932112,biodiesel,$/Gallon
1808,increase_maritime,net_zero_2050,south_east,2030,5.60161496241151,biodiesel,$/Gallon
1809,increase_maritime,net_zero_2050,south_east,2035,5.701192882077692,biodiesel,$/Gallon
1810,increase_maritime,net_zero_2050,south_east,2040,5.215250645567065,biodiesel,$/Gallon
1811,increase_maritime,net_zero_2050,south_east,2045,5.033266720828343,biodiesel,$/Gallon
1812,increase_maritime,net_zero_2050,south_east,2050,4.188496162961404,biodiesel,$/Gallon
1814,increase_maritime,net_zero_2050,south_west,2025,4.772945504697598,biodiesel,$/Gallon
1815,increase_maritime,net_zero_2050,south_west,2030,3.7397220283402537,biodiesel,$/Gallon
1816,increase_maritime,net_zero_2050,south_west,2035,2.9302898808769893,biodiesel,$/Gallon
1817,increase_maritime,net_zero_2050,south_west,2040,2.2960377476299274,biodiesel,$/Gallon
1818,increase_maritime,net_zero_2050,south_west,2045,1.7990958983813383,biodiesel,$/Gallon
1819,increase_maritime,net_zero_2050,south_west,2050,1.409661658366006,biodiesel,$/Gallon
1821,increase_maritime,net_zero_2050,texas,2025,7.00613759051283,biodiesel,$/Gallon
1822,increase_maritime,net_zero_2050,texas,2030,5.463992975582457,biodiesel,$/Gallon
1823,increase_maritime,net_zero_2050,texas,2035,5.593151923009839,biodiesel,$/Gallon
1824,increase_maritime,net_zero_2050,texas,2040,5.130494657761004,biodiesel,$/Gallon
1825,increase_maritime,net_zero_2050,texas,2045,4.966855936736092,biodiesel,$/Gallon
1826,increase_maritime,net_zero_2050,texas,2050,4.136465308587241,biodiesel,$/Gallon
3277,increase_maritime,business_as_usual,california,2025,4.772874777943682,biodiesel,$/Gallon
3278,increase_maritime,business_as_usual,california,2030,3.7400576005763897,biodiesel,$/Gallon
3279,increase_maritime,business_as_usual,california,2035,2.9302905751309267,biodiesel,$/Gallon
3280,increase_maritime,business_as_usual,california,2040,2.2959965368397595,biodiesel,$/Gallon
3281,increase_maritime,business_as_usual,california,2045,1.7989188786810997,biodiesel,$/Gallon
3282,increase_maritime,business_as_usual,california,2050,1.4094956891975354,biodiesel,$/Gallon
3284,increase_maritime,business_as_usual,central,2025,6.55021003551034,biodiesel,$/Gallon
3285,increase_maritime,business_as_usual,central,2030,5.132261344698992,biodiesel,$/Gallon
3286,increase_maritime,business_as_usual,central,2035,4.021260828345835,biodiesel,$/Gallon
3287,increase_maritime,business_as_usual,central,2040,3.150763313468346,biodiesel,$/Gallon
3288,increase_maritime,business_as_usual,central,2045,2.4687053876481384,biodiesel,$/Gallon
3289,increase_maritime,business_as_usual,central,2050,1.934295286149358,biodiesel,$/Gallon
3291,increase_maritime,business_as_usual,middle_atlantic,2025,9.636363868089395,biodiesel,$/Gallon
3292,increase_maritime,business_as_usual,middle_atlantic,2030,7.739382091383038,biodiesel,$/Gallon
3293,increase_maritime,business_as_usual,middle_atlantic,2035,6.21081349955596,biodiesel,$/Gallon
3294,increase_maritime,business_as_usual,middle_atlantic,2040,5.005801231760565,biodiesel,$/Gallon
3295,increase_maritime,business_as_usual,middle_atlantic,2045,4.01836932852504,biodiesel,$/Gallon
3296,increase_maritime,business_as_usual,middle_atlantic,2050,3.1423727417499845,biodiesel,$/Gallon
3298,increase_maritime,business_as_usual,north_east,2025,9.21164803127724,biodiesel,$/Gallon
3299,increase_maritime,business_as_usual,north_east,2030,7.370374605137249,biodiesel,$/Gallon
3300,increase_maritime,business_as_usual,north_east,2035,5.919585592626095,biodiesel,$/Gallon
3301,increase_maritime,business_as_usual,north_east,2040,4.778153463477525,biodiesel,$/Gallon
3302,increase_maritime,business_as_usual,north_east,2045,3.8385064689557566,biodiesel,$/Gallon
3303,increase_maritime,business_as_usual,north_east,2050,3.0038671072508607,biodiesel,$/Gallon
3305,increase_maritime,business_as_usual,north_west,2025,4.772872360151382,biodiesel,$/Gallon
3306,increase_maritime,business_as_usual,north_west,2030,3.739671523687567,biodiesel,$/Gallon
3307,increase_maritime,business_as_usual,north_west,2035,2.9301290172707755,biodiesel,$/Gallon
3308,increase_maritime,business_as_usual,north_west,2040,2.295833525906867,biodiesel,$/Gallon
3309,increase_maritime,business_as_usual,north_west,2045,1.7988454263880989,biodiesel,$/Gallon
3310,increase_maritime,business_as_usual,north_west,2050,1.40944254826837,biodiesel,$/Gallon
